FlowID,App,AppCategory,Category,Broad Category,Domain,Third_party,App_HOST,HOST1,HOST2,HOST3,HOST4,HOST5
26191,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26192,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26193,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26194,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26195,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26196,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26197,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26198,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26199,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26200,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26201,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26202,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26203,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26204,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26205,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26206,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26207,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26208,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26209,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26210,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26211,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26212,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26213,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26214,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26215,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26216,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26217,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26218,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26219,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26220,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26221,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26222,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26223,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26224,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26225,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26226,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26227,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26228,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26229,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26230,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26231,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26232,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26233,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26234,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26235,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26236,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26237,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26238,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26239,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26240,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26241,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26242,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26243,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26244,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26245,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26246,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26247,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26248,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26249,Facebook,Social,Name,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26250,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26251,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26252,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26253,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26254,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26255,Facebook,Social,Friend,Behavior,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26256,Facebook,Social,Birthday,PII,facebook.com,,Facebook_facebook.com,graph,facebook,com,,
26257,Facebook Messenger,Communication,Phone Number,PII,facebook.com,,Facebook Messenger_facebook.com,b-graph,facebook,com,,
26258,Facebook Messenger,Communication,Phone Number,PII,facebook.com,,Facebook Messenger_facebook.com,b-graph,facebook,com,,
26259,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,b-graph,facebook,com,,
26260,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,b-graph,facebook,com,,
26261,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,b-graph,facebook,com,,
26262,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,b-graph,facebook,com,,
26263,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26264,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26265,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26266,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26267,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26268,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26269,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26270,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26271,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26272,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26273,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26274,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26275,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26276,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26277,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26278,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26279,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26280,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26281,Facebook Messenger,Communication,Phone Number,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26282,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26283,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26284,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26285,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26286,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26287,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26288,Facebook Messenger,Communication,Birthday,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26289,Facebook Messenger,Communication,Birthday,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26290,Facebook Messenger,Communication,Birthday,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26291,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26292,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26293,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26294,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26295,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26296,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26297,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26298,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26299,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26300,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26301,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26302,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26303,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26304,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26305,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26306,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26307,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26308,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26309,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26310,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26311,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26312,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26313,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26314,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26315,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26316,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26317,Facebook Messenger,Communication,Phone Number,PII,facebook.com,,Facebook Messenger_facebook.com,api,facebook,com,,
26318,Facebook Messenger,Communication,Phone Number,PII,facebook.com,,Facebook Messenger_facebook.com,api,facebook,com,,
26319,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26320,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26321,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26322,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26323,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26324,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26325,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26326,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26327,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26328,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26329,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26330,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26331,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26332,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26333,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26334,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26335,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26336,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26337,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26338,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26339,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26340,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26341,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26342,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26343,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26344,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26345,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26346,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26347,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26348,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26349,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26350,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26351,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26352,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26353,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26354,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26355,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26356,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26357,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26358,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26359,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26360,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26361,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26362,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26363,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26364,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26365,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26366,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26367,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26368,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26369,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26370,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26371,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26372,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26373,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26374,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26375,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26376,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26377,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26378,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26379,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26380,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26381,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26382,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26383,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26384,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26385,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26386,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26387,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26388,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26389,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26390,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26391,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26392,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26393,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26394,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26395,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26396,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26397,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26398,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26399,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26400,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26401,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26402,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26403,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26404,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26405,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26406,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26407,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26408,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26409,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26410,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26411,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26412,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26413,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26414,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26415,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26416,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26417,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26418,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26419,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26420,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26421,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26422,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26423,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26424,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26425,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26426,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26427,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26428,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26429,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26430,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26431,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26432,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26433,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26434,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26435,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26436,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26437,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26438,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26439,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26440,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26441,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26442,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26443,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26444,Facebook Messenger,Communication,Name,PII,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26445,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26446,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
26447,Facebook Messenger,Communication,Friend,Behavior,facebook.com,,Facebook Messenger_facebook.com,graph,facebook,com,,
