FlowID,App,AppCategory,Category,Broad Category,Domain,Third_party,App_HOST,HOST1,HOST2,HOST3,HOST4
2001,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2002,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2003,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2004,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2005,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2006,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2007,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2008,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2009,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2010,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2011,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2012,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2013,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2014,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2015,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2016,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2017,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2018,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2019,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2020,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2021,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2022,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2023,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2024,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2025,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2026,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2027,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2028,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2029,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2030,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2031,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2032,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2033,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2034,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2035,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2036,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2037,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2038,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2039,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2040,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2041,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2042,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2043,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2044,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2045,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2046,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2047,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2048,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2049,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2050,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2051,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2052,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2053,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2054,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2055,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2056,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2057,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2058,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2059,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2060,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2061,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2062,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2063,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2064,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2065,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2066,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2067,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2068,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2069,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2070,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2071,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2072,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2073,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2074,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2075,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2076,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2077,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2078,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2079,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2080,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2081,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2082,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2083,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2084,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2085,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2086,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2087,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2088,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2089,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2090,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2091,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2092,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2093,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2094,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2095,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2096,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2097,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2098,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2099,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2100,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2101,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2102,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2103,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2104,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2105,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2106,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2107,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2108,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2109,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2110,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2111,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2112,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2113,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2114,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2115,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2116,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2117,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2118,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2119,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2120,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2121,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2122,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2123,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2124,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2125,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2126,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2127,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2128,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2129,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2130,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2131,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2132,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2133,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2134,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2135,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2136,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2137,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2138,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2139,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2140,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2141,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2142,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2143,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2144,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2145,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2146,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2147,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2148,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2149,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2150,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2151,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2152,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2153,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2154,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2155,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2156,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2157,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2158,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2159,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2160,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2161,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2162,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2163,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2164,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2165,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2166,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2167,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2168,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2169,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2170,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2171,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2172,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2173,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2174,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2175,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2176,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2177,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2178,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2179,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2180,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2181,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2182,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2183,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2184,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2185,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2186,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2187,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2188,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2189,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2190,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2191,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2192,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2193,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2194,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2195,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2196,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2197,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2198,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2199,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2200,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2201,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2202,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2203,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2204,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2205,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2206,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2207,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2208,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2209,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2210,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2211,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2212,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2213,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2214,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2215,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
2216,Groupon,Lifestyle,Search,Behavior,groupon.com,,Groupon_groupon.com,api,groupon,com,
